"import_time","rootname","fluxul","detectionid","label","l","b","ella","ellb","fluxerr","flux","sqrtts","spectralindex","spectralindexerr","tstart","tstop","emin","emax","run_l","run_b"
1539852955.0331793,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801020/T442800000_442801020_E0.631_350_P184.557449_-5.78436",NULL,42708,"Crab-1",184.557,-5.7843,-1,-1,3.1835217762001,3.52767,2.88375,2.33342,0.382178,442800000,442801020,0.631,350,184.557449,-5.78436
1539852961.656633,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801030/T442800000_442801030_E0.631_350_P184.557449_-5.78436",NULL,42709,"Crab-1",184.557,-5.7843,-1,-1,3.44461052767646,3.77711,2.86339,2.37335,0.396519,442800000,442801030,0.631,350,184.557449,-5.78436
1539852970.6294305,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801040/T442800000_442801040_E0.631_350_P184.557449_-5.78436",NULL,42710,"Crab-1",184.557,-5.7843,-1,-1,3.14197685511949,3.4444,2.84851,2.33248,0.386425,442800000,442801040,0.631,350,184.557449,-5.78436
1539852979.2428157,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801050/T442800000_442801050_E0.631_350_P184.557449_-5.78436",NULL,42711,"Crab-1",184.557,-5.7843,-1,-1,3.12366066792404,3.33691,2.76442,2.33561,0.397935,442800000,442801050,0.631,350,184.557449,-5.78436
1539852985.759837,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801060/T442800000_442801060_E0.631_350_P184.557449_-5.78436",NULL,42712,"Crab-1",184.557,-5.7843,-1,-1,3.00065396356649,3.37071,2.96057,2.30975,0.37342,442800000,442801060,0.631,350,184.557449,-5.78436
1539852993.735424,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801070/T442800000_442801070_E0.631_350_P184.557449_-5.78436",NULL,42713,"Crab-1",184.557,-5.7843,-1,-1,3.09250149154454,3.43016,2.90758,2.32745,0.382888,442800000,442801070,0.631,350,184.557449,-5.78436
1539853001.0108445,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801080/T442800000_442801080_E0.631_350_P184.557449_-5.78436",NULL,42714,"Crab-1",184.557,-5.7843,-1,-1,3.01768072161577,3.28879,2.85202,2.321,0.388194,442800000,442801080,0.631,350,184.557449,-5.78436
1539853010.0698676,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801090/T442800000_442801090_E0.631_350_P184.557449_-5.78436",NULL,42715,"Crab-1",184.557,-5.7843,-1,-1,3.34195758129569,3.53445,2.76622,2.37486,0.41408,442800000,442801090,0.631,350,184.557449,-5.78436
1539853018.3278835,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801100/T442800000_442801100_E0.631_350_P184.557449_-5.78436",NULL,42716,"Crab-1",184.557,-5.7843,-1,-1,3.43065735842002,3.60196,2.75009,2.39059,0.422391,442800000,442801100,0.631,350,184.557449,-5.78436
1539853025.0124607,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801110/T442800000_442801110_E0.631_350_P184.557449_-5.78436",NULL,42717,"Crab-1",184.557,-5.7843,-1,-1,2.83601959570101,2.95582,2.7109,2.30312,0.399079,442800000,442801110,0.631,350,184.557449,-5.78436
1539853031.35235,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801120/T442800000_442801120_E0.631_350_P184.557449_-5.78436",NULL,42718,"Crab-1",184.557,-5.7843,-1,-1,2.78041775338534,2.81445,2.62736,2.29865,0.41045,442800000,442801120,0.631,350,184.557449,-5.78436
1539853036.8862123,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801130/T442800000_442801130_E0.631_350_P184.557449_-5.78436",NULL,42719,"Crab-1",184.557,-5.7843,-1,-1,2.58504820904262,2.56236,2.60365,2.26699,0.409145,442800000,442801130,0.631,350,184.557449,-5.78436
1539853049.5391998,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801150/T442800000_442801150_E0.631_350_P184.557449_-5.78436",NULL,42720,"Crab-1",184.557,-5.7843,-1,-1,2.67490738698086,2.68964,2.60595,2.2845,0.404449,442800000,442801150,0.631,350,184.557449,-5.78436
1539853069.5400002,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801180/T442800000_442801180_E0.631_350_P184.557449_-5.78436",NULL,42721,"Crab-1",184.557,-5.7843,-1,-1,2.50689878399209,2.56773,2.64235,2.26505,0.391524,442800000,442801180,0.631,350,184.557449,-5.78436
1539853074.942015,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801190/T442800000_442801190_E0.631_350_P184.557449_-5.78436",NULL,42722,"Crab-1",184.557,-5.7843,-1,-1,2.42917392358398,2.47587,2.64481,2.2512,0.389929,442800000,442801190,0.631,350,184.557449,-5.78436
1539853084.8176804,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801210/T442800000_442801210_E0.631_350_P184.557449_-5.78436",NULL,42723,"Crab-1",184.557,-5.7843,-1,-1,2.8653815708509,2.96726,2.64783,2.33712,0.409542,442800000,442801210,0.631,350,184.557449,-5.78436
1539853090.111659,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801220/T442800000_442801220_E0.631_350_P184.557449_-5.78436",NULL,42724,"Crab-1",184.557,-5.7843,-1,-1,2.9082059193984,3.01373,2.64991,2.34575,0.412581,442800000,442801220,0.631,350,184.557449,-5.78436
1539853095.1931074,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801230/T442800000_442801230_E0.631_350_P184.557449_-5.78436",NULL,42725,"Crab-1",184.557,-5.7843,-1,-1,2.78242974822221,2.8175,2.57021,2.32827,0.416397,442800000,442801230,0.631,350,184.557449,-5.78436
1539853101.0768006,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801240/T442800000_442801240_E0.631_350_P184.557449_-5.78436",NULL,42726,"Crab-1",184.557,-5.7843,-1,-1,2.77416722584978,2.74363,2.5016,2.33125,0.427166,442800000,442801240,0.631,350,184.557449,-5.78436
1539853107.62639,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801250/T442800000_442801250_E0.631_350_P184.557449_-5.78436",NULL,42727,"Crab-1",184.557,-5.7843,-1,-1,2.66758585450707,2.56225,2.4164,2.31755,0.436532,442800000,442801250,0.631,350,184.557449,-5.78436
1539853113.3163447,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801260/T442800000_442801260_E0.631_350_P184.557449_-5.78436",NULL,42728,"Crab-1",184.557,-5.7843,-1,-1,3.31646118261238,3.26885,2.34009,2.41683,0.457641,442800000,442801260,0.631,350,184.557449,-5.78436
1539853138.9129267,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801300/T442800000_442801300_E0.631_350_P184.557449_-5.78436",NULL,42729,"Crab-1",184.557,-5.7843,-1,-1,2.74168132100294,2.47718,2.25743,2.34749,0.47582,442800000,442801300,0.631,350,184.557449,-5.78436
1539853144.946133,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801310/T442800000_442801310_E0.631_350_P184.557449_-5.78436",NULL,42730,"Crab-1",184.557,-5.7843,-1,-1,2.67770363145323,2.38951,2.2289,2.33897,0.478587,442800000,442801310,0.631,350,184.557449,-5.78436
1539853155.8601627,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801330/T442800000_442801330_E0.631_350_P184.557449_-5.78436",NULL,42731,"Crab-1",184.557,-5.7843,-1,-1,2.28252132996164,1.91368,2.10381,2.27304,0.484257,442800000,442801330,0.631,350,184.557449,-5.78436
1539853179.7034907,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801370/T442800000_442801370_E0.631_350_P184.557449_-5.78436",NULL,42732,"Crab-1",184.557,-5.7843,-1,-1,2.29696750174128,1.85339,2.02633,2.28666,0.51078,442800000,442801370,0.631,350,184.557449,-5.78436
1539853202.9902112,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801400/T442800000_442801400_E0.631_350_P184.557449_-5.78436",NULL,42733,"Crab-1",184.557,-5.7843,-1,-1,2.51311000461029,2.20019,2.18449,2.3336,0.492175,442800000,442801400,0.631,350,184.557449,-5.78436
1539853208.1913004,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801410/T442800000_442801410_E0.631_350_P184.557449_-5.78436",NULL,42734,"Crab-1",184.557,-5.7843,-1,-1,2.70576222897289,2.40279,2.22081,2.36528,0.495835,442800000,442801410,0.631,350,184.557449,-5.78436
1539853217.7351315,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801430/T442800000_442801430_E0.631_350_P184.557449_-5.78436",NULL,42735,"Crab-1",184.557,-5.7843,-1,-1,112.908767638331,30.405,1.18828,5,3.82895,442800000,442801430,0.631,350,184.557449,-5.78436
1539853222.592076,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801440/T442800000_442801440_E0.631_350_P184.557449_-5.78436",NULL,42736,"Crab-1",184.557,-5.7843,-1,-1,2.65559035840854,2.42263,2.29303,2.3565,0.481662,442800000,442801440,0.631,350,184.557449,-5.78436
1539853228.6111827,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801450/T442800000_442801450_E0.631_350_P184.557449_-5.78436",NULL,42737,"Crab-1",184.557,-5.7843,-1,-1,2.97579592500111,2.56223,2.20363,2.41842,0.534569,442800000,442801450,0.631,350,184.557449,-5.78436
1539853253.0011468,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801490/T442800000_442801490_E0.631_350_P184.557449_-5.78436",NULL,42738,"Crab-1",184.557,-5.7843,-1,-1,1.85841905680045,1.66763,2.29085,2.19177,0.435635,442800000,442801490,0.631,350,184.557449,-5.78436
1539853259.3988805,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801500/T442800000_442801500_E0.631_350_P184.557449_-5.78436",NULL,42739,"Crab-1",184.557,-5.7843,-1,-1,2.99131824322292,2.66177,2.30282,2.4177,0.516874,442800000,442801500,0.631,350,184.557449,-5.78436
1539853264.305396,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801510/T442800000_442801510_E0.631_350_P184.557449_-5.78436",NULL,42740,"Crab-1",184.557,-5.7843,-1,-1,4.0325527219622,0.0000001,0,2.69623,23535600,442800000,442801510,0.631,350,184.557449,-5.78436
1539853293.0412757,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801560/T442800000_442801560_E0.631_350_P184.557449_-5.78436",NULL,42741,"Crab-1",184.557,-5.7843,-1,-1,2.76221544978695,2.27678,2.10832,2.39328,0.549144,442800000,442801560,0.631,350,184.557449,-5.78436
1539853306.1555493,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801580/T442800000_442801580_E0.631_350_P184.557449_-5.78436",NULL,42742,"Crab-1",184.557,-5.7843,-1,-1,2.46891044880911,2.12534,2.20635,2.33542,0.504263,442800000,442801580,0.631,350,184.557449,-5.78436
1539853311.2916253,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801590/T442800000_442801590_E0.631_350_P184.557449_-5.78436",NULL,42743,"Crab-1",184.557,-5.7843,-1,-1,2.55569074302483,2.28817,2.3326,2.34827,0.490959,442800000,442801590,0.631,350,184.557449,-5.78436
1539853317.4674077,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801600/T442800000_442801600_E0.631_350_P184.557449_-5.78436",NULL,42744,"Crab-1",184.557,-5.7843,-1,-1,3.3046681230465,2.80297,2.33367,2.47834,0.568497,442800000,442801600,0.631,350,184.557449,-5.78436
1539853330.4281454,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801620/T442800000_442801620_E0.631_350_P184.557449_-5.78436",NULL,42745,"Crab-1",184.557,-5.7843,-1,-1,5.02182500815355,0.0000001,0,2.82316,31114700,442800000,442801620,0.631,350,184.557449,-5.78436
1539853335.579564,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801630/T442800000_442801630_E0.631_350_P184.557449_-5.78436",NULL,42746,"Crab-1",184.557,-5.7843,-1,-1,3.09271128428946,2.69355,2.31019,2.45012,0.545422,442800000,442801630,0.631,350,184.557449,-5.78436
1539853341.5893316,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801640/T442800000_442801640_E0.631_350_P184.557449_-5.78436",NULL,42747,"Crab-1",184.557,-5.7843,-1,-1,2.87332644759953,2.76259,2.51217,2.41475,0.483134,442800000,442801640,0.631,350,184.557449,-5.78436
1539853347.6269486,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801650/T442800000_442801650_E0.631_350_P184.557449_-5.78436",NULL,42748,"Crab-1",184.557,-5.7843,-1,-1,3.41071092468548,3.17881,2.52151,2.50247,0.530843,442800000,442801650,0.631,350,184.557449,-5.78436
1539853353.7224371,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801660/T442800000_442801660_E0.631_350_P184.557449_-5.78436",NULL,42749,"Crab-1",184.557,-5.7843,-1,-1,3.16848934782331,3.21618,2.66364,2.46354,0.476109,442800000,442801660,0.631,350,184.557449,-5.78436
1539853359.9138072,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801670/T442800000_442801670_E0.631_350_P184.557449_-5.78436",NULL,42750,"Crab-1",184.557,-5.7843,-1,-1,3.15778339657605,3.09527,2.56554,2.46592,0.494009,442800000,442801670,0.631,350,184.557449,-5.78436
1539853365.6586273,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801680/T442800000_442801680_E0.631_350_P184.557449_-5.78436",NULL,42751,"Crab-1",184.557,-5.7843,-1,-1,3.04725766988331,3.20232,2.75318,2.44353,0.453408,442800000,442801680,0.631,350,184.557449,-5.78436
1539853371.5556235,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801690/T442800000_442801690_E0.631_350_P184.557449_-5.78436",NULL,42752,"Crab-1",184.557,-5.7843,-1,-1,3.01870647418882,3.1046,2.68775,2.44254,0.462888,442800000,442801690,0.631,350,184.557449,-5.78436
1539853376.9508152,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801700/T442800000_442801700_E0.631_350_P184.557449_-5.78436",NULL,42753,"Crab-1",184.557,-5.7843,-1,-1,3.03010053195628,3.0498,2.62793,2.44779,0.47522,442800000,442801700,0.631,350,184.557449,-5.78436
1539853381.9249818,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801710/T442800000_442801710_E0.631_350_P184.557449_-5.78436",NULL,42754,"Crab-1",184.557,-5.7843,-1,-1,2.98789233771688,2.92841,2.5501,2.4447,0.486647,442800000,442801710,0.631,350,184.557449,-5.78436
1539853388.1806698,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801720/T442800000_442801720_E0.631_350_P184.557449_-5.78436",NULL,42755,"Crab-1",184.557,-5.7843,-1,-1,3.29155373548479,3.36282,2.69518,2.49115,0.48422,442800000,442801720,0.631,350,184.557449,-5.78436
1539853393.5195966,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801730/T442800000_442801730_E0.631_350_P184.557449_-5.78436",NULL,42756,"Crab-1",184.557,-5.7843,-1,-1,3.13112052233856,3.22519,2.70666,2.46756,0.472312,442800000,442801730,0.631,350,184.557449,-5.78436
1539853399.3254182,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801740/T442800000_442801740_E0.631_350_P184.557449_-5.78436",NULL,42757,"Crab-1",184.557,-5.7843,-1,-1,2.82904034982444,2.95748,2.72452,2.4195,0.448611,442800000,442801740,0.631,350,184.557449,-5.78436
1539853404.493092,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801750/T442800000_442801750_E0.631_350_P184.557449_-5.78436",NULL,42758,"Crab-1",184.557,-5.7843,-1,-1,2.81638095263598,2.90213,2.6816,2.42057,0.455584,442800000,442801750,0.631,350,184.557449,-5.78436
1539853410.7959423,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801760/T442800000_442801760_E0.631_350_P184.557449_-5.78436",NULL,42759,"Crab-1",184.557,-5.7843,-1,-1,2.83070363989058,2.86038,2.62659,2.42608,0.466456,442800000,442801760,0.631,350,184.557449,-5.78436
1539853417.8255877,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801770/T442800000_442801770_E0.631_350_P184.557449_-5.78436",NULL,42760,"Crab-1",184.557,-5.7843,-1,-1,3.12633513699564,3.21797,2.68738,2.47845,0.47651,442800000,442801770,0.631,350,184.557449,-5.78436
1539853425.103339,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801780/T442800000_442801780_E0.631_350_P184.557449_-5.78436",NULL,42761,"Crab-1",184.557,-5.7843,-1,-1,3.10701953633826,3.12436,2.61992,2.47884,0.487913,442800000,442801780,0.631,350,184.557449,-5.78436
1539853431.1001396,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801790/T442800000_442801790_E0.631_350_P184.557449_-5.78436",NULL,42762,"Crab-1",184.557,-5.7843,-1,-1,3.10032032370462,3.04098,2.55029,2.48098,0.500707,442800000,442801790,0.631,350,184.557449,-5.78436
1539853436.147214,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801800/T442800000_442801800_E0.631_350_P184.557449_-5.78436",NULL,42763,"Crab-1",184.557,-5.7843,-1,-1,3.13673245271377,3.02572,2.51038,2.48977,0.51314,442800000,442801800,0.631,350,184.557449,-5.78436
1539853441.1472552,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801810/T442800000_442801810_E0.631_350_P184.557449_-5.78436",NULL,42764,"Crab-1",184.557,-5.7843,-1,-1,3.46166225925449,3.43505,2.61132,2.53912,0.517619,442800000,442801810,0.631,350,184.557449,-5.78436
1539853445.996113,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801820/T442800000_442801820_E0.631_350_P184.557449_-5.78436",NULL,42765,"Crab-1",184.557,-5.7843,-1,-1,3.50306285007959,3.414,2.56905,2.54803,0.531168,442800000,442801820,0.631,350,184.557449,-5.78436
1539853451.161312,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801830/T442800000_442801830_E0.631_350_P184.557449_-5.78436",NULL,42766,"Crab-1",184.557,-5.7843,-1,-1,3.53054508697836,3.56879,2.66646,2.55024,0.513591,442800000,442801830,0.631,350,184.557449,-5.78436
1539853457.5018919,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801840/T442800000_442801840_E0.631_350_P184.557449_-5.78436",NULL,42767,"Crab-1",184.557,-5.7843,-1,-1,3.55526467289224,3.5065,2.60231,2.55693,0.529377,442800000,442801840,0.631,350,184.557449,-5.78436
1539853462.1130722,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801850/T442800000_442801850_E0.631_350_P184.557449_-5.78436",NULL,42768,"Crab-1",184.557,-5.7843,-1,-1,3.55529995494783,3.45212,2.56086,2.55995,0.539126,442800000,442801850,0.631,350,184.557449,-5.78436
1539853468.3275726,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801860/T442800000_442801860_E0.631_350_P184.557449_-5.78436",NULL,42769,"Crab-1",184.557,-5.7843,-1,-1,3.52804427912909,3.34685,2.4956,2.55937,0.551657,442800000,442801860,0.631,350,184.557449,-5.78436
1539853474.0980542,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801870/T442800000_442801870_E0.631_350_P184.557449_-5.78436",NULL,42770,"Crab-1",184.557,-5.7843,-1,-1,3.53262404323159,3.29542,2.45357,2.5622,0.562127,442800000,442801870,0.631,350,184.557449,-5.78436
1539853479.435423,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801880/T442800000_442801880_E0.631_350_P184.557449_-5.78436",NULL,42771,"Crab-1",184.557,-5.7843,-1,-1,3.59702817625508,3.28515,2.40894,2.57406,0.57982,442800000,442801880,0.631,350,184.557449,-5.78436
1539853484.969661,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801890/T442800000_442801890_E0.631_350_P184.557449_-5.78436",NULL,42772,"Crab-1",184.557,-5.7843,-1,-1,3.60626593894839,3.24407,2.37339,2.57736,0.590171,442800000,442801890,0.631,350,184.557449,-5.78436
1539853489.7120724,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801900/T442800000_442801900_E0.631_350_P184.557449_-5.78436",NULL,42773,"Crab-1",184.557,-5.7843,-1,-1,3.60402295828733,3.17461,2.32185,2.57998,0.604101,442800000,442801900,0.631,350,184.557449,-5.78436
1539853495.620263,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801910/T442800000_442801910_E0.631_350_P184.557449_-5.78436",NULL,42774,"Crab-1",184.557,-5.7843,-1,-1,3.64508936895958,3.16742,2.29521,2.58829,0.616539,442800000,442801910,0.631,350,184.557449,-5.78436
1539853500.6232314,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801920/T442800000_442801920_E0.631_350_P184.557449_-5.78436",NULL,42775,"Crab-1",184.557,-5.7843,-1,-1,3.54624562500003,3.06978,2.27244,2.57643,0.614116,442800000,442801920,0.631,350,184.557449,-5.78436
1539853506.3320816,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801930/T442800000_442801930_E0.631_350_P184.557449_-5.78436",NULL,42776,"Crab-1",184.557,-5.7843,-1,-1,3.62183133533197,3.10226,2.25721,2.58842,0.62576,442800000,442801930,0.631,350,184.557449,-5.78436
1539853512.310576,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801940/T442800000_442801940_E0.631_350_P184.557449_-5.78436",NULL,42777,"Crab-1",184.557,-5.7843,-1,-1,3.71560762972432,3.11223,2.21698,2.6041,0.647762,442800000,442801940,0.631,350,184.557449,-5.78436
1539853518.6089523,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801950/T442800000_442801950_E0.631_350_P184.557449_-5.78436",NULL,42778,"Crab-1",184.557,-5.7843,-1,-1,3.57137991504141,3.01135,2.21698,2.58486,0.635159,442800000,442801950,0.631,350,184.557449,-5.78436
1539853523.7568948,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801960/T442800000_442801960_E0.631_350_P184.557449_-5.78436",NULL,42779,"Crab-1",184.557,-5.7843,-1,-1,3.65375187192084,3.10017,2.24343,2.59674,0.634511,442800000,442801960,0.631,350,184.557449,-5.78436
1539853528.6357493,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801970/T442800000_442801970_E0.631_350_P184.557449_-5.78436",NULL,42780,"Crab-1",184.557,-5.7843,-1,-1,3.55048460430507,2.99412,2.21991,2.58385,0.633277,442800000,442801970,0.631,350,184.557449,-5.78436
1539853533.7474453,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801980/T442800000_442801980_E0.631_350_P184.557449_-5.78436",NULL,42781,"Crab-1",184.557,-5.7843,-1,-1,3.6102414261363,3.02053,2.20907,2.59379,0.643004,442800000,442801980,0.631,350,184.557449,-5.78436
1539853539.00399,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801990/T442800000_442801990_E0.631_350_P184.557449_-5.78436",NULL,42782,"Crab-1",184.557,-5.7843,-1,-1,3.62190681918299,2.96286,2.16009,2.59836,0.660203,442800000,442801990,0.631,350,184.557449,-5.78436
1539853544.061058,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442802000/T442800000_442802000_E0.631_350_P184.557449_-5.78436",NULL,42783,"Crab-1",184.557,-5.7843,-1,-1,3.57329193656622,2.92708,2.16009,2.59188,0.656526,442800000,442802000,0.631,350,184.557449,-5.78436
1539853548.924761,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442802010/T442800000_442802010_E0.631_350_P184.557449_-5.78436",NULL,42784,"Crab-1",184.557,-5.7843,-1,-1,3.1125806202703,2.62645,2.18518,2.52164,0.607072,442800000,442802010,0.631,350,184.557449,-5.78436
