"import_time","rootname","fluxul","detectionid","label","l","b","ella","ellb","fluxerr","flux","sqrtts","spectralindex","spectralindexerr","tstart","tstop","emin","emax","run_l","run_b"
1539884171.3437357,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802800_442803800/T442802800_442803800_E0.1_100_P184.557449_-5.78436",NULL,40561,"Crab-1",184.557,-5.7843,-1,-1,0.32025775496749,13.9245,110.164,2.45561,0.0202312,442802800,442803800,0.1,100,184.557449,-5.78436
1539884166.445276,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802790_442803790/T442802790_442803790_E0.1_100_P184.557449_-5.78436",NULL,40560,"Crab-1",184.557,-5.7843,-1,-1,0.320392703448109,13.9565,110.072,2.46342,0.0203232,442802790,442803790,0.1,100,184.557449,-5.78436
1539884161.99442,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802780_442803780/T442802780_442803780_E0.1_100_P184.557449_-5.78436",NULL,40559,"Crab-1",184.557,-5.7843,-1,-1,0.320540258505292,13.9614,110.209,2.45994,0.0201747,442802780,442803780,0.1,100,184.557449,-5.78436
1539884156.983523,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802770_442803770/T442802770_442803770_E0.1_100_P184.557449_-5.78436",NULL,40558,"Crab-1",184.557,-5.7843,-1,-1,0.320571748222216,13.9662,110.225,2.46045,0.0201689,442802770,442803770,0.1,100,184.557449,-5.78436
1539884150.903675,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802760_442803760/T442802760_442803760_E0.1_100_P184.557449_-5.78436",NULL,40557,"Crab-1",184.557,-5.7843,-1,-1,0.320788562730951,13.9699,110.37,2.45674,0.0202154,442802760,442803760,0.1,100,184.557449,-5.78436
1539884145.7009175,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802750_442803750/T442802750_442803750_E0.1_100_P184.557449_-5.78436",NULL,40556,"Crab-1",184.557,-5.7843,-1,-1,0.320829148282683,13.9643,110.581,2.4513,0.0201308,442802750,442803750,0.1,100,184.557449,-5.78436
1539884140.1852565,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802740_442803740/T442802740_442803740_E0.1_100_P184.557449_-5.78436",NULL,40555,"Crab-1",184.557,-5.7843,-1,-1,0.320026272497096,13.8977,110.118,2.45545,0.0201668,442802740,442803740,0.1,100,184.557449,-5.78436
1539884135.216088,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802730_442803730/T442802730_442803730_E0.1_100_P184.557449_-5.78436",NULL,40554,"Crab-1",184.557,-5.7843,-1,-1,0.320124613604929,13.8992,110.184,2.45394,0.0201303,442802730,442803730,0.1,100,184.557449,-5.78436
1539884129.8554053,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802720_442803720/T442802720_442803720_E0.1_100_P184.557449_-5.78436",NULL,40553,"Crab-1",184.557,-5.7843,-1,-1,0.321530791111908,14.0315,110.759,2.45558,0.0200541,442802720,442803720,0.1,100,184.557449,-5.78436
1539884125.5085454,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802710_442803710/T442802710_442803710_E0.1_100_P184.557449_-5.78436",NULL,40552,"Crab-1",184.557,-5.7843,-1,-1,0.321085594161085,13.9709,110.632,2.45085,0.0200787,442802710,442803710,0.1,100,184.557449,-5.78436
1539884120.2311885,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802700_442803700/T442802700_442803700_E0.1_100_P184.557449_-5.78436",NULL,40551,"Crab-1",184.557,-5.7843,-1,-1,0.320626689263409,13.9326,110.315,2.45235,0.020143,442802700,442803700,0.1,100,184.557449,-5.78436
1539884115.0286853,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802690_442803690/T442802690_442803690_E0.1_100_P184.557449_-5.78436",NULL,40550,"Crab-1",184.557,-5.7843,-1,-1,0.320322789794405,13.891,110.139,2.44923,0.0201336,442802690,442803690,0.1,100,184.557449,-5.78436
1539884109.4962823,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802680_442803680/T442802680_442803680_E0.1_100_P184.557449_-5.78436",NULL,40549,"Crab-1",184.557,-5.7843,-1,-1,0.320064958443416,13.8739,110.037,2.4503,0.0201173,442802680,442803680,0.1,100,184.557449,-5.78436
1539884103.3228533,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802670_442803670/T442802670_442803670_E0.1_100_P184.557449_-5.78436",NULL,40548,"Crab-1",184.557,-5.7843,-1,-1,0.319352202713645,13.7878,109.832,2.44371,0.0200293,442802670,442803670,0.1,100,184.557449,-5.78436
1539884096.870466,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802660_442803660/T442802660_442803660_E0.1_100_P184.557449_-5.78436",NULL,40547,"Crab-1",184.557,-5.7843,-1,-1,0.319021894566613,13.7737,109.63,2.44764,0.0200452,442802660,442803660,0.1,100,184.557449,-5.78436
1539884090.930985,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802650_442803650/T442802650_442803650_E0.1_100_P184.557449_-5.78436",NULL,40546,"Crab-1",184.557,-5.7843,-1,-1,0.318972239279976,13.7611,109.648,2.4467,0.0200204,442802650,442803650,0.1,100,184.557449,-5.78436
1539884085.2984831,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802640_442803640/T442802640_442803640_E0.1_100_P184.557449_-5.78436",NULL,40545,"Crab-1",184.557,-5.7843,-1,-1,0.318771619375436,13.7489,109.469,2.44937,0.020033,442802640,442803640,0.1,100,184.557449,-5.78436
1539884079.456349,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802630_442803630/T442802630_442803630_E0.1_100_P184.557449_-5.78436",NULL,40544,"Crab-1",184.557,-5.7843,-1,-1,0.319064197212106,13.778,109.718,2.44914,0.0199914,442802630,442803630,0.1,100,184.557449,-5.78436
1539884073.6632302,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802620_442803620/T442802620_442803620_E0.1_100_P184.557449_-5.78436",NULL,40543,"Crab-1",184.557,-5.7843,-1,-1,0.318960466245011,13.7779,109.449,2.4549,0.0201126,442802620,442803620,0.1,100,184.557449,-5.78436
1539884066.5270042,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802610_442803610/T442802610_442803610_E0.1_100_P184.557449_-5.78436",NULL,40542,"Crab-1",184.557,-5.7843,-1,-1,0.318799603965698,13.7616,109.416,2.45401,0.020114,442802610,442803610,0.1,100,184.557449,-5.78436
1539884059.9854405,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802600_442803600/T442802600_442803600_E0.1_100_P184.557449_-5.78436",NULL,40541,"Crab-1",184.557,-5.7843,-1,-1,0.318731738104629,13.7463,109.668,2.44748,0.0199728,442802600,442803600,0.1,100,184.557449,-5.78436
1539884052.6259432,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802590_442803590/T442802590_442803590_E0.1_100_P184.557449_-5.78436",NULL,40540,"Crab-1",184.557,-5.7843,-1,-1,0.318271485456113,13.6961,109.505,2.44582,0.0200118,442802590,442803590,0.1,100,184.557449,-5.78436
1539884046.2348065,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802580_442803580/T442802580_442803580_E0.1_100_P184.557449_-5.78436",NULL,40539,"Crab-1",184.557,-5.7843,-1,-1,0.317600257546719,13.6341,109.439,2.4421,0.0199631,442802580,442803580,0.1,100,184.557449,-5.78436
1539884039.9805162,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802570_442803570/T442802570_442803570_E0.1_100_P184.557449_-5.78436",NULL,40538,"Crab-1",184.557,-5.7843,-1,-1,0.317501200985497,13.6196,109.299,2.44261,0.0200541,442802570,442803570,0.1,100,184.557449,-5.78436
1539884033.936629,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802560_442803560/T442802560_442803560_E0.1_100_P184.557449_-5.78436",NULL,40537,"Crab-1",184.557,-5.7843,-1,-1,0.317880780828163,13.6692,109.457,2.44596,0.0200888,442802560,442803560,0.1,100,184.557449,-5.78436
1539884013.7024183,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802550_442803550/T442802550_442803550_E0.1_100_P184.557449_-5.78436",NULL,40535,"Crab-1",184.557,-5.7843,-1,-1,0.31746728847919,13.6377,109.171,2.44858,0.0201052,442802550,442803550,0.1,100,184.557449,-5.78436
1539884007.1885087,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802540_442803540/T442802540_442803540_E0.1_100_P184.557449_-5.78436",NULL,40534,"Crab-1",184.557,-5.7843,-1,-1,0.317676808828224,13.6589,109.324,2.4473,0.0199686,442802540,442803540,0.1,100,184.557449,-5.78436
1539884001.4853702,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802530_442803530/T442802530_442803530_E0.1_100_P184.557449_-5.78436",NULL,40532,"Crab-1",184.557,-5.7843,-1,-1,0.317693959035516,13.6517,109.332,2.44551,0.0200027,442802530,442803530,0.1,100,184.557449,-5.78436
1539884027.026804,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802520_442803520/T442802520_442803520_E0.1_100_P184.557449_-5.78436",NULL,40536,"Crab-1",184.557,-5.7843,-1,-1,0.318190718419858,13.7026,109.437,2.44887,0.020036,442802520,442803520,0.1,100,184.557449,-5.78436
1539883994.7491648,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802510_442803510/T442802510_442803510_E0.1_100_P184.557449_-5.78436",NULL,40531,"Crab-1",184.557,-5.7843,-1,-1,0.317552465578174,13.6453,109.326,2.44502,0.0200058,442802510,442803510,0.1,100,184.557449,-5.78436
1539884004.1120355,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802500_442803500/T442802500_442803500_E0.1_100_P184.557449_-5.78436",NULL,40533,"Crab-1",184.557,-5.7843,-1,-1,0.316718992012752,13.5596,109.036,2.44238,0.0200417,442802500,442803500,0.1,100,184.557449,-5.78436
1539883989.1165826,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802490_442803490/T442802490_442803490_E0.1_100_P184.557449_-5.78436",NULL,40530,"Crab-1",184.557,-5.7843,-1,-1,0.315959464344095,13.4835,108.698,2.43993,0.0200939,442802490,442803490,0.1,100,184.557449,-5.78436
1539883982.9223206,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802480_442803480/T442802480_442803480_E0.1_100_P184.557449_-5.78436",NULL,40529,"Crab-1",184.557,-5.7843,-1,-1,0.315571312010696,13.4495,108.424,2.44189,0.0201254,442802480,442803480,0.1,100,184.557449,-5.78436
1539883982.8466775,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802470_442803470/T442802470_442803470_E0.1_100_P184.557449_-5.78436",NULL,40528,"Crab-1",184.557,-5.7843,-1,-1,0.315576486303908,13.4568,108.432,2.44333,0.0201647,442802470,442803470,0.1,100,184.557449,-5.78436
1539883977.8661191,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802460_442803460/T442802460_442803460_E0.1_100_P184.557449_-5.78436",NULL,40526,"Crab-1",184.557,-5.7843,-1,-1,0.31575362232117,13.4752,108.485,2.44576,0.02025,442802460,442803460,0.1,100,184.557449,-5.78436
1539883977.9925108,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802450_442803450/T442802450_442803450_E0.1_100_P184.557449_-5.78436",NULL,40527,"Crab-1",184.557,-5.7843,-1,-1,0.315177997303676,13.4242,108.202,2.4467,0.0202943,442802450,442803450,0.1,100,184.557449,-5.78436
1539883970.961785,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802440_442803440/T442802440_442803440_E0.1_100_P184.557449_-5.78436",NULL,40524,"Crab-1",184.557,-5.7843,-1,-1,0.314899763622891,13.3935,108.109,2.44491,0.0202464,442802440,442803440,0.1,100,184.557449,-5.78436
1539883965.4697208,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802430_442803430/T442802430_442803430_E0.1_100_P184.557449_-5.78436",NULL,40523,"Crab-1",184.557,-5.7843,-1,-1,0.31506218320803,13.4011,108.196,2.44321,0.0202262,442802430,442803430,0.1,100,184.557449,-5.78436
1539883959.6309984,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802420_442803420/T442802420_442803420_E0.1_100_P184.557449_-5.78436",NULL,40522,"Crab-1",184.557,-5.7843,-1,-1,0.31530178547566,13.4299,108.263,2.44615,0.0202244,442802420,442803420,0.1,100,184.557449,-5.78436
1539883971.8864985,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802410_442803410/T442802410_442803410_E0.1_100_P184.557449_-5.78436",NULL,40525,"Crab-1",184.557,-5.7843,-1,-1,0.31504956264965,13.3902,108.252,2.44111,0.0202417,442802410,442803410,0.1,100,184.557449,-5.78436
1539883954.6408303,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802400_442803400/T442802400_442803400_E0.1_100_P184.557449_-5.78436",NULL,40521,"Crab-1",184.557,-5.7843,-1,-1,0.313992768979511,13.2884,107.841,2.43849,0.0203402,442802400,442803400,0.1,100,184.557449,-5.78436
1539883948.4608312,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802390_442803390/T442802390_442803390_E0.1_100_P184.557449_-5.78436",NULL,40520,"Crab-1",184.557,-5.7843,-1,-1,0.313779997556263,13.2648,107.958,2.43441,0.0202913,442802390,442803390,0.1,100,184.557449,-5.78436
1539883938.073385,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802380_442803380/T442802380_442803380_E0.1_100_P184.557449_-5.78436",NULL,40519,"Crab-1",184.557,-5.7843,-1,-1,0.313999650941065,13.2703,108.159,2.42972,0.0202208,442802380,442803380,0.1,100,184.557449,-5.78436
1539883932.9373827,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802370_442803370/T442802370_442803370_E0.1_100_P184.557449_-5.78436",NULL,40518,"Crab-1",184.557,-5.7843,-1,-1,0.313709815471663,13.2464,107.865,2.43223,0.0203182,442802370,442803370,0.1,100,184.557449,-5.78436
1539883926.734134,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802360_442803360/T442802360_442803360_E0.1_100_P184.557449_-5.78436",NULL,40517,"Crab-1",184.557,-5.7843,-1,-1,0.313212502422314,13.2036,107.821,2.42961,0.0203012,442802360,442803360,0.1,100,184.557449,-5.78436
1539883919.9137788,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802350_442803350/T442802350_442803350_E0.1_100_P184.557449_-5.78436",NULL,40515,"Crab-1",184.557,-5.7843,-1,-1,0.313491775501122,13.2229,107.977,2.4283,0.0202588,442802350,442803350,0.1,100,184.557449,-5.78436
1539883914.474094,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802340_442803340/T442802340_442803340_E0.1_100_P184.557449_-5.78436",NULL,40514,"Crab-1",184.557,-5.7843,-1,-1,0.314134013837325,13.2715,108.249,2.42696,0.0202243,442802340,442803340,0.1,100,184.557449,-5.78436
1539883905.1965988,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802330_442803330/T442802330_442803330_E0.1_100_P184.557449_-5.78436",NULL,40513,"Crab-1",184.557,-5.7843,-1,-1,0.314962801966481,13.3419,108.589,2.42707,0.0201897,442802330,442803330,0.1,100,184.557449,-5.78436
1539883923.5310156,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802320_442803320/T442802320_442803320_E0.1_100_P184.557449_-5.78436",NULL,40516,"Crab-1",184.557,-5.7843,-1,-1,0.315065820429805,13.3366,108.578,2.42527,0.0201979,442802320,442803320,0.1,100,184.557449,-5.78436
1539883898.8374887,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802310_442803310/T442802310_442803310_E0.1_100_P184.557449_-5.78436",NULL,40511,"Crab-1",184.557,-5.7843,-1,-1,0.314811182111278,13.3122,108.423,2.42674,0.0202782,442802310,442803310,0.1,100,184.557449,-5.78436
1539883902.0574653,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802300_442803300/T442802300_442803300_E0.1_100_P184.557449_-5.78436",NULL,40512,"Crab-1",184.557,-5.7843,-1,-1,0.314823927650821,13.304,108.407,2.42496,0.0203163,442802300,442803300,0.1,100,184.557449,-5.78436
1539883892.9899707,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802290_442803290/T442802290_442803290_E0.1_100_P184.557449_-5.78436",NULL,40510,"Crab-1",184.557,-5.7843,-1,-1,0.31448266436386,13.2691,108.309,2.42309,0.0203243,442802290,442803290,0.1,100,184.557449,-5.78436
1539883886.8808024,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802280_442803280/T442802280_442803280_E0.1_100_P184.557449_-5.78436",NULL,40509,"Crab-1",184.557,-5.7843,-1,-1,0.31510910378694,13.318,108.724,2.42031,0.0202708,442802280,442803280,0.1,100,184.557449,-5.78436
1539883886.8515544,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802270_442803270/T442802270_442803270_E0.1_100_P184.557449_-5.78436",NULL,40508,"Crab-1",184.557,-5.7843,-1,-1,0.315457072149091,13.3254,109.099,2.41225,0.0201266,442802270,442803270,0.1,100,184.557449,-5.78436
1539883878.8483713,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802260_442803260/T442802260_442803260_E0.1_100_P184.557449_-5.78436",NULL,40507,"Crab-1",184.557,-5.7843,-1,-1,0.315311051644054,13.3019,109.166,2.40835,0.020112,442802260,442803260,0.1,100,184.557449,-5.78436
1539883878.7903717,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802250_442803250/T442802250_442803250_E0.1_100_P184.557449_-5.78436",NULL,40506,"Crab-1",184.557,-5.7843,-1,-1,0.315140055515601,13.2889,109.096,2.40756,0.0200918,442802250,442803250,0.1,100,184.557449,-5.78436
1539883872.522622,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802240_442803240/T442802240_442803240_E0.1_100_P184.557449_-5.78436",NULL,40504,"Crab-1",184.557,-5.7843,-1,-1,0.315482288178268,13.319,109.242,2.40817,0.0200676,442802240,442803240,0.1,100,184.557449,-5.78436
1539883866.9008026,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802230_442803230/T442802230_442803230_E0.1_100_P184.557449_-5.78436",NULL,40503,"Crab-1",184.557,-5.7843,-1,-1,0.315917280571204,13.364,109.384,2.40959,0.0200288,442802230,442803230,0.1,100,184.557449,-5.78436
1539883856.6482697,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802220_442803220/T442802220_442803220_E0.1_100_P184.557449_-5.78436",NULL,40502,"Crab-1",184.557,-5.7843,-1,-1,0.316484713649789,13.4215,109.759,2.40883,0.0199509,442802220,442803220,0.1,100,184.557449,-5.78436
1539883850.9237802,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802210_442803210/T442802210_442803210_E0.1_100_P184.557449_-5.78436",NULL,40501,"Crab-1",184.557,-5.7843,-1,-1,0.317048601929345,13.4746,109.957,2.4103,0.0199555,442802210,442803210,0.1,100,184.557449,-5.78436
1539883872.5670612,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802200_442803200/T442802200_442803200_E0.1_100_P184.557449_-5.78436",NULL,40505,"Crab-1",184.557,-5.7843,-1,-1,0.317303313352387,13.4937,110.182,2.40958,0.0199768,442802200,442803200,0.1,100,184.557449,-5.78436
1539883845.6841993,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802190_442803190/T442802190_442803190_E0.1_100_P184.557449_-5.78436",NULL,40500,"Crab-1",184.557,-5.7843,-1,-1,0.31773975340544,13.5324,110.349,2.4095,0.019972,442802190,442803190,0.1,100,184.557449,-5.78436
1539883839.4423969,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802180_442803180/T442802180_442803180_E0.1_100_P184.557449_-5.78436",NULL,40499,"Crab-1",184.557,-5.7843,-1,-1,0.317805377220231,13.5404,110.443,2.40931,0.0199964,442802180,442803180,0.1,100,184.557449,-5.78436
1539883833.0142076,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802170_442803170/T442802170_442803170_E0.1_100_P184.557449_-5.78436",NULL,40498,"Crab-1",184.557,-5.7843,-1,-1,0.317342757251994,13.4913,110.239,2.40798,0.0200637,442802170,442803170,0.1,100,184.557449,-5.78436
1539883826.9286084,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802160_442803160/T442802160_442803160_E0.1_100_P184.557449_-5.78436",NULL,40497,"Crab-1",184.557,-5.7843,-1,-1,0.318135930034403,13.5595,110.803,2.40455,0.0199501,442802160,442803160,0.1,100,184.557449,-5.78436
1539883820.7325757,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802150_442803150/T442802150_442803150_E0.1_100_P184.557449_-5.78436",NULL,40496,"Crab-1",184.557,-5.7843,-1,-1,0.318311514949073,13.5878,110.693,2.40929,0.0199726,442802150,442803150,0.1,100,184.557449,-5.78436
1539883818.3961344,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802140_442803140/T442802140_442803140_E0.1_100_P184.557449_-5.78436",NULL,40495,"Crab-1",184.557,-5.7843,-1,-1,0.319112203502119,13.6524,111.455,2.40223,0.0197721,442802140,442803140,0.1,100,184.557449,-5.78436
1539883811.175142,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802130_442803130/T442802130_442803130_E0.1_100_P184.557449_-5.78436",NULL,40493,"Crab-1",184.557,-5.7843,-1,-1,0.31905390987538,13.661,111.355,2.40564,0.0198143,442802130,442803130,0.1,100,184.557449,-5.78436
1539883806.2684662,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802120_442803120/T442802120_442803120_E0.1_100_P184.557449_-5.78436",NULL,40492,"Crab-1",184.557,-5.7843,-1,-1,0.318840326639931,13.639,111.348,2.40439,0.0197933,442802120,442803120,0.1,100,184.557449,-5.78436
1539883814.706232,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802110_442803110/T442802110_442803110_E0.1_100_P184.557449_-5.78436",NULL,40494,"Crab-1",184.557,-5.7843,-1,-1,0.318363855014623,13.5777,111.392,2.3976,0.0197817,442802110,442803110,0.1,100,184.557449,-5.78436
1539883800.9973845,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802100_442803100/T442802100_442803100_E0.1_100_P184.557449_-5.78436",NULL,40491,"Crab-1",184.557,-5.7843,-1,-1,0.318528102633898,13.5946,111.5,2.39834,0.0197609,442802100,442803100,0.1,100,184.557449,-5.78436
1539883795.2475553,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802090_442803090/T442802090_442803090_E0.1_100_P184.557449_-5.78436",NULL,40490,"Crab-1",184.557,-5.7843,-1,-1,0.318139202507482,13.5718,111.239,2.40157,0.0197848,442802090,442803090,0.1,100,184.557449,-5.78436
1539883783.4988778,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802080_442803080/T442802080_442803080_E0.1_100_P184.557449_-5.78436",NULL,40489,"Crab-1",184.557,-5.7843,-1,-1,0.317746943872688,13.5295,110.983,2.40122,0.019756,442802080,442803080,0.1,100,184.557449,-5.78436
1539883777.7578747,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802070_442803070/T442802070_442803070_E0.1_100_P184.557449_-5.78436",NULL,40488,"Crab-1",184.557,-5.7843,-1,-1,0.316853115177702,13.4358,110.892,2.3946,0.0197405,442802070,442803070,0.1,100,184.557449,-5.78436
1539883777.7115982,"/data01/ANALYSIS3.local/CTA-SOUTH/DREVT3_CTA_O1/ctools-lc_LC1000-shift10/T442802060_442803060/T442802060_442803060_E0.1_100_P184.557449_-5.78436",NULL,40487,"Crab-1",184.557,-5.7843,-1,-1,0.315584963974757,13.335,110.26,2.39732,0.0198235,442802060,442803060,0.1,100,184.557449,-5.78436
